Tamb,HR,Tin,q,w_fan,Tout,m_w_lost
3,99.9,33,20,30.195236980207,26.1647561145413,177.549635095973
3,99.9,33,20,27.2360202717847,26.6618567689966,165.459791167701
3,99.9,33,20,24.9952319421598,25.4707652366533,192.803718347358
3,99.9,33,20,23.2382967464497,27.3909779295999,147.524170589517
3,99.9,33,22,82.2114187310658,21.8908699310941,304.602518102476
3,99.9,33,22,55.955291895734,23.6343141559361,261.105641260323
3,99.9,33,22,44.2229251229351,24.8078906227058,230.981275900866
3,99.9,33,22,37.2736856211062,23.1435464690568,269.348463435876
3,99.9,33,22,32.6312153449728,26.2968321683134,191.783181724982
3,99.9,33,22,29.2978132833713,26.799489606353,178.301953908078
3,99.9,33,22,26.7837516485741,27.2041204522054,167.35813886178
3,99.9,33,22,24.8181449550679,27.5369054358483,158.295926218314
3,99.9,33,24,93.4161,22.0737580550389,327.393034040653
3,99.9,33,24,62.0121913732938,23.7194907115234,282.48230822746
3,99.9,33,24,48.280001868924,24.9047365542057,249.234526788699
3,99.9,33,24,40.3612493038513,25.7602320743204,224.766764200722
3,99.9,33,24,35.1335697048934,26.4077217547707,205.985395895545
3,99.9,33,24,31.4052581020886,26.9151498820857,191.107770287136
3,99.9,33,24,28.6056231599992,27.3236596790967,179.028346907903
3,99.9,33,24,26.4234385529301,27.6596696547441,169.024089253289
8.22222222222222,38.3051311606622,33,6,62.0121913732938,13.0570860315335,149.121509966506
8.22222222222222,38.3051311606622,33,6,31.4052581020886,17.9242461288729,113.848504176571
8.22222222222222,38.3051311606622,33,6,23.2382967464497,20.3586639452494,96.9421409484927
8.22222222222222,38.3051311606622,33,8,93.4161,13.4109312178436,195.357668503643
8.22222222222222,38.3051311606622,33,8,40.3612493038513,18.3768336824671,147.448881778299
8.22222222222222,38.3051311606622,33,8,28.6056231599992,20.9434092416054,123.635868259658
8.22222222222222,38.3051311606622,33,8,23.2382967464497,22.5030845764051,108.528940276181
8.22222222222222,38.3051311606622,33,8,21,23.2513217564706,101.214525398113
8.22222222222222,38.3051311606622,33,10,50.3917831240113,18.651943849299,181.937766579246
8.22222222222222,38.3051311606622,33,10,34.2917384082745,21.3084841429221,150.144411597348
8.22222222222222,38.3051311606622,33,10,27.2360202717847,22.926233708016,130.497674272941
8.22222222222222,38.3051311606622,33,10,23.2382967464497,24.0177112575808,117.091281151429
8.22222222222222,38.3051311606622,33,10,21,24.6963589304524,108.688075697612
8.22222222222222,38.3051311606622,33,12,62.0121913732938,18.835761461583,215.703072670957
8.22222222222222,38.3051311606622,33,12,40.3612493038513,21.5570805580908,176.569618002472
8.22222222222222,38.3051311606622,33,12,31.4052581020886,23.2163292996325,152.336456998409
8.22222222222222,38.3051311606622,33,12,26.4234385529301,24.3373755309531,135.767747187843
8.22222222222222,38.3051311606622,33,12,23.2382967464497,25.1464953195751,123.70104286077
8.22222222222222,38.3051311606622,33,12,21.0232041055043,25.7569984779953,115.213200507824
8.22222222222222,38.3051311606622,33,14,76.3603632187827,18.9608161294129,249.570865756957
8.22222222222222,38.3051311606622,33,14,46.9040702333747,21.7362858732435,202.962300065593
8.22222222222222,38.3051311606622,33,14,35.7701844416653,23.427148802836,174.105557912773
8.22222222222222,38.3051311606622,33,14,29.7155535786059,24.5704615673601,154.351465013004
8.22222222222222,38.3051311606622,33,14,25.8854370281542,25.3962556586278,139.949914641536
8.22222222222222,38.3051311606622,33,14,23.2382967464497,26.0197572888357,129.797022956661
8.22222222222222,38.3051311606622,33,14,21.2974905868153,26.5092192060113,121.153037659669
8.22222222222222,38.3051311606622,33,14,21,26.5867481359713,119.778903402787
8.22222222222222,38.3051311606622,33,16,93.4161,19.1810335771446,281.028909664325
8.22222222222222,38.3051311606622,33,16,54.051953234437,21.8704780220369,229.355996922741
8.22222222222222,38.3051311606622,33,16,40.3612493038513,23.5868612193068,195.838173049808
8.22222222222222,38.3051311606622,33,16,33.1262037143921,24.7477208018435,172.879830608039
8.22222222222222,38.3051311606622,33,16,28.6056231599992,25.5852260092781,157.058721807422
8.22222222222222,38.3051311606622,33,16,25.5029403061798,26.2202106239736,144.301116270845
8.22222222222222,38.3051311606622,33,16,23.2382967464497,26.7177891084355,134.232221070347
8.22222222222222,38.3051311606622,33,16,21.511329508524,25.5576156302636,155.717843020658
8.22222222222222,38.3051311606622,33,16,21,27.2405859975713,123.582960850655
8.22222222222222,38.3051311606622,33,18,62.0121913732938,21.9734024382434,255.779202511189
8.22222222222222,38.3051311606622,33,18,45.2177283181504,23.7116167525711,217.555455509896
8.22222222222222,38.3051311606622,33,18,36.6691966609859,24.886850462159,191.375260341108
8.22222222222222,38.3051311606622,33,18,31.4052581020886,25.7349265529528,173.317702074577
8.22222222222222,38.3051311606622,33,18,27.8206170878114,26.3780834060937,158.752545541839
8.22222222222222,38.3051311606622,33,18,25.2170349696031,26.8821874915851,147.252698623744
8.22222222222222,38.3051311606622,33,18,23.2382967464497,27.2880383866976,137.939338794693
8.22222222222222,38.3051311606622,33,18,21.6827208917326,27.6218613228128,130.241344626874
8.22222222222222,38.3051311606622,33,20,71.1471634023655,22.053051784666,282.26627156632
8.22222222222222,38.3051311606622,33,20,50.3917831240113,23.8113132382528,239.272912107407
8.22222222222222,38.3051311606622,33,20,40.3612493038513,24.9987497951696,209.852480681451
8.22222222222222,38.3051311606622,33,20,34.2917384082745,25.8556393740332,189.547744659008
8.22222222222222,38.3051311606622,33,20,30.195236980207,26.5055601462947,173.168367977158
8.22222222222222,38.3051311606622,33,20,27.2360202717847,27.0150463870501,160.232600528754
8.22222222222222,38.3051311606622,33,20,24.9952319421598,27.4252835764911,149.754019410028
8.22222222222222,38.3051311606622,33,20,23.2382967464497,27.7627798108055,141.090438334082
8.22222222222222,38.3051311606622,33,22,82.2114187310658,22.1135713054249,308.876527048532
8.22222222222222,38.3051311606622,33,22,55.955291895734,23.8923163359929,261.003923238701
8.22222222222222,38.3051311606622,33,22,44.2229251229351,25.0904918603614,228.322045823938
8.22222222222222,38.3051311606622,33,22,37.2736856211062,25.9549240042786,205.75968118729
8.22222222222222,38.3051311606622,33,22,32.6312153449728,26.6105732728242,187.559975366749
8.22222222222222,38.3051311606622,33,22,29.2978132833713,25.5674166537203,213.852027709625
8.22222222222222,38.3051311606622,33,22,26.7837516485741,27.5385285646245,161.536502876971
8.22222222222222,38.3051311606622,33,22,24.8181449550679,27.8790967536405,151.904978008601
8.22222222222222,38.3051311606622,33,24,93.4161,22.2824429233328,332.031440902235
8.22222222222222,38.3051311606622,33,24,62.0121913732938,23.9588479553612,282.762329420072
8.22222222222222,38.3051311606622,33,24,48.280001868924,25.1668571238259,246.792310090838
8.22222222222222,38.3051311606622,33,24,40.3612493038513,26.037906680538,221.96135591987
8.22222222222222,38.3051311606622,33,24,35.1335697048934,26.6985082651147,201.935375807451
8.22222222222222,38.3051311606622,33,24,31.4052581020886,27.216424905282,186.115090354306
8.22222222222222,38.3051311606622,33,24,28.6056231599992,27.6335200473824,173.295827802372
8.22222222222222,38.3051311606622,33,24,26.4234385529301,27.9767104914457,162.694033941355
13.4444444444444,4.97659870820585,33,6,62.0121913732938,13.2642717707924,165.029051748313
13.4444444444444,4.97659870820585,33,6,31.4052581020886,18.3641572313117,120.515462636276
13.4444444444444,4.97659870820585,33,6,23.2382967464497,20.9395804907525,99.1183982140166
13.4444444444444,4.97659870820585,33,8,93.4161,13.5666071379992,216.333109732826
13.4444444444444,4.97659870820585,33,8,40.3612493038513,18.7192860729116,156.720338802676
13.4444444444444,4.97659870820585,33,8,28.6056231599992,21.4025498650003,127.074201477902
13.4444444444444,4.97659870820585,33,8,23.2382967464497,23.0378144070974,109.179070982543
