Tamb,HR,Tin,q,w_fan,Tout,m_w_lost
20.6388888888889,36.0432676914233,35.5,10.5,25.4780462767856,27.5918597346418,120.051884560228
20.6388888888889,36.0432676914233,35.5,10.5,21,28.8754844480022,100.575402017556
20.6388888888889,36.0432676914233,35.5,15,54.320698427312,25.0948428643734,225.962580915806
20.6388888888889,36.0432676914233,35.5,15,33.6564404439645,27.8396479810573,166.126401945925
20.6388888888889,36.0432676914233,35.5,15,25.969306046518,29.3352232658078,133.725412842182
20.6388888888889,36.0432676914233,35.5,15,21.908892911244,30.2766199664147,113.349204921957
20.6388888888889,36.0432676914233,35.5,19.5,75.7751193134642,25.1770576012849,291.405101586806
20.6388888888889,36.0432676914233,35.5,19.5,42.6479549191469,27.9728517439745,212.208775322884
20.6388888888889,36.0432676914233,35.5,19.5,31.80573788053,29.4929859775736,169.40351739638
20.6388888888889,36.0432676914233,35.5,19.5,26.2459663443596,30.4499912524327,142.475520467224
20.6388888888889,36.0432676914233,35.5,19.5,22.8471710932406,31.1079242330073,123.958381937519
20.6388888888889,36.0432676914233,35.5,24,52.7576678017077,28.0538023945648,258.371643179783
20.6388888888889,36.0432676914233,35.5,24,38.0352395088099,27.9684576478109,247.795065493426
20.6388888888889,36.0432676914233,35.5,24,30.7835394357415,30.5589969183434,171.579181133481
20.6388888888889,36.0432676914233,35.5,24,26.4234385369012,31.2241255776053,148.537946366921
24.8333333333333,19.2099323305965,35.5,6,62.0121913060455,18.3415140608397,166.92194819105
24.8333333333333,19.2099323305965,35.5,6,24.3642161913431,24.7546364728373,99.6452609788892
24.8333333333333,19.2099323305965,35.5,10.5,38.0352395088099,25.0822355547416,168.875539889797
24.8333333333333,19.2099323305965,35.5,10.5,25.4780462767856,27.8201003843909,123.683145929519
24.8333333333333,19.2099323305965,35.5,10.5,21,29.1376835138778,102.283689026995
24.8333333333333,19.2099323305965,35.5,15,54.320698427312,25.208027360536,238.241379035607
24.8333333333333,19.2099323305965,35.5,15,33.6564404439645,28.0024284326782,172.445535201639
24.8333333333333,19.2099323305965,35.5,15,25.969306046518,29.5265915891902,137.135168568353
24.8333333333333,19.2099323305965,35.5,15,21.908892911244,30.4865280209628,115.014920634123
24.8333333333333,19.2099323305965,35.5,19.5,75.7751193134642,25.2629345264358,308.008225453764
