,G_Gh,G_Dh,G_Gk,G_Bn,Tamb_C,HR_pct, hs, Az,precip_mm, Td,Ce_pvpc_eur_MWh,Ce_spot_market_price_eur_MWh,Pth_kW,Tv_C
2023-06-06 06:00:00+00:00,68.0,36.0,29.0,290.0,17.5,68.0,6.4,-113.4,0.0,11.6,159.99,102.7,100.0,35.0
2023-06-06 07:00:00+00:00,231.0,65.0,105.0,548.0,18.5,69.0,17.6,-105.2,0.0,12.7,150.95,94.9,100.0,35.0
2023-06-06 08:00:00+00:00,432.0,89.0,320.0,699.0,19.6,62.0,29.4,-97.2,0.0,12.1,187.73,86.21,100.0,35.0
2023-06-06 09:00:00+00:00,622.0,112.0,540.0,773.0,20.8,57.0,41.3,-88.4,0.0,12.0,182.4,82.0,100.0,35.0
2023-06-06 10:00:00+00:00,778.0,150.0,728.0,785.0,22.1,52.0,53.2,-78.1,0.0,11.9,177.04,76.41,100.0,35.0
2023-06-06 11:00:00+00:00,894.0,182.0,868.0,790.0,23.3,48.0,64.4,-62.2,0.0,11.5,172.47,73.26,100.0,35.0
2023-06-06 12:00:00+00:00,961.0,198.0,947.0,797.0,24.2,46.0,73.4,-31.6,0.0,11.9,121.93,68.5,100.0,35.0
2023-06-06 13:00:00+00:00,978.0,184.0,966.0,824.0,25.0,42.0,74.7,19.5,0.0,11.4,126.46,71.12,100.0,35.0
2023-06-06 14:00:00+00:00,927.0,169.0,904.0,823.0,25.5,40.0,67.1,56.3,0.0,11.1,130.05,74.4,100.0,35.0
2023-06-06 15:00:00+00:00,822.0,145.0,777.0,814.0,25.8,39.0,56.2,74.4,0.0,10.6,141.33,84.0,100.0,35.0
2023-06-06 16:00:00+00:00,667.0,121.0,593.0,781.0,25.8,39.0,44.4,86.1,0.0,10.9,196.4,90.38,100.0,35.0
2023-06-06 17:00:00+00:00,486.0,88.0,378.0,742.0,25.4,40.0,32.4,95.1,0.0,10.8,200.49,95.0,100.0,35.0
2023-06-06 18:00:00+00:00,291.0,69.0,159.0,627.0,24.7,40.0,20.6,103.2,0.0,10.3,206.26,101.11,100.0,35.0
2023-06-06 19:00:00+00:00,110.0,49.0,39.0,377.0,23.8,45.0,9.2,111.2,0.0,11.3,206.41,101.57,100.0,35.0
2023-06-06 20:00:00+00:00,1.0,1.0,1.0,0.0,22.7,48.0,0.0,120.1,0.0,11.2,156.07,96.56,200.0,35.0
2023-06-06 21:00:00+00:00,0.0,0.0,0.0,0.0,21.5,50.0,0.0,129.6,0.0,10.6,148.97,89.99,200.0,35.0
2023-06-06 22:00:00+00:00,0.0,0.0,0.0,0.0,20.3,54.0,0.0,141.3,0.0,10.7,114.85,83.0,200.0,35.0
2023-06-06 23:00:00+00:00,0.0,0.0,0.0,0.0,19.2,55.0,0.0,154.5,0.0,9.8,108.14,76.2,200.0,35.0
2023-06-07 00:00:00+00:00,0.0,0.0,0.0,0.0,18.5,59.0,0.0,-169.6,0.0,10.3,107.11,73.99,200.0,35.0
2023-06-07 01:00:00+00:00,0.0,0.0,0.0,0.0,17.7,64.0,0.0,-174.1,0.0,10.8,103.15,68.05,200.0,35.0
2023-06-07 02:00:00+00:00,0.0,0.0,0.0,0.0,17.3,64.0,0.0,-158.4,0.0,10.5,100.74,65.7,200.0,35.0
2023-06-07 03:00:00+00:00,0.0,0.0,0.0,0.0,16.9,66.0,0.0,-144.5,0.0,10.6,105.36,70.2,200.0,35.0
2023-06-07 04:00:00+00:00,0.0,0.0,0.0,0.0,16.6,66.0,0.0,-132.5,0.0,10.2,107.41,74.9,200.0,35.0
2023-06-07 05:00:00+00:00,0.0,0.0,0.0,0.0,16.6,60.0,0.0,-122.4,0.0,8.8,127.65,95.05,100.0,35.0
2023-06-07 06:00:00+00:00,66.0,35.0,28.0,281.0,17.0,58.0,6.4,-113.4,0.0,8.7,158.59,101.35,100.0,35.0
2023-06-07 07:00:00+00:00,224.0,76.0,108.0,488.0,18.0,54.0,17.7,-105.3,0.0,8.7,153.73,97.69,100.0,35.0
2023-06-07 08:00:00+00:00,417.0,108.0,311.0,629.0,19.2,57.0,29.4,-97.3,0.0,10.5,194.48,92.83,100.0,35.0
2023-06-07 09:00:00+00:00,599.0,146.0,522.0,686.0,20.4,50.0,41.3,-88.5,0.0,9.8,189.71,89.06,100.0,35.0
2023-06-07 10:00:00+00:00,747.0,205.0,702.0,677.0,21.7,47.0,53.2,-78.2,0.0,9.8,189.68,88.87,100.0,35.0
2023-06-07 11:00:00+00:00,861.0,249.0,840.0,678.0,22.9,46.0,64.5,-62.3,0.0,10.7,185.07,85.01,100.0,35.0
2023-06-07 12:00:00+00:00,923.0,280.0,914.0,671.0,23.9,40.0,73.4,-32.2,0.0,9.4,133.99,80.1,100.0,35.0
2023-06-07 13:00:00+00:00,935.0,274.0,928.0,685.0,24.7,36.0,74.8,19.5,0.0,8.8,135.79,81.1,100.0,35.0
2023-06-07 14:00:00+00:00,887.0,250.0,870.0,691.0,25.2,33.0,67.2,56.3,0.0,8.0,134.92,80.35,100.0,35.0
2023-06-07 15:00:00+00:00,786.0,211.0,748.0,692.0,25.5,31.0,56.3,74.5,0.0,7.1,143.92,87.92,100.0,35.0
2023-06-07 16:00:00+00:00,641.0,163.0,573.0,682.0,25.5,32.0,44.5,86.2,0.0,7.5,203.16,96.72,100.0,35.0
2023-06-07 17:00:00+00:00,464.0,117.0,365.0,645.0,25.2,32.0,32.5,95.1,0.0,7.2,204.57,97.74,100.0,35.0
2023-06-07 18:00:00+00:00,276.0,93.0,162.0,517.0,24.5,34.0,20.7,103.2,0.0,7.5,210.64,103.25,100.0,35.0
2023-06-07 19:00:00+00:00,103.0,54.0,41.0,300.0,23.6,38.0,9.3,111.3,0.0,8.6,212.92,107.36,100.0,35.0
2023-06-07 20:00:00+00:00,1.0,1.0,1.0,0.0,22.6,39.0,0.0,120.1,0.0,7.9,160.32,100.5,200.0,35.0
2023-06-07 21:00:00+00:00,0.0,0.0,0.0,0.0,21.3,43.0,0.0,130.0,0.0,8.4,154.74,94.9,200.0,35.0
2023-06-07 22:00:00+00:00,0.0,0.0,0.0,0.0,20.1,47.0,0.0,141.3,0.0,8.6,126.27,93.93,200.0,35.0
2023-06-07 23:00:00+00:00,0.0,0.0,0.0,0.0,19.0,50.0,0.0,154.5,0.0,8.3,122.17,89.26,200.0,35.0
2023-06-08 00:00:00+00:00,0.0,0.0,0.0,0.0,18.1,55.0,0.0,-169.5,0.0,8.9,116.31,82.83,200.0,35.0
2023-06-08 01:00:00+00:00,0.0,0.0,0.0,0.0,17.1,58.0,0.0,-174.1,0.0,8.8,109.16,74.95,200.0,35.0
2023-06-08 02:00:00+00:00,0.0,0.0,0.0,0.0,16.5,57.0,0.0,-158.5,0.0,8.0,107.78,73.57,200.0,35.0
2023-06-08 03:00:00+00:00,0.0,0.0,0.0,0.0,16.0,56.0,0.0,-144.6,0.0,7.2,107.5,73.57,200.0,35.0
2023-06-08 04:00:00+00:00,0.0,0.0,0.0,0.0,15.5,58.0,0.0,-132.6,0.0,7.2,123.57,89.85,200.0,35.0
2023-06-08 05:00:00+00:00,0.0,0.0,0.0,0.0,15.4,53.0,0.0,-122.5,0.0,5.9,125.45,92.78,100.0,35.0
2023-06-08 06:00:00+00:00,75.0,35.0,29.0,355.0,15.8,55.0,6.4,-113.5,0.0,6.8,147.28,91.4,100.0,35.0
2023-06-08 07:00:00+00:00,249.0,51.0,105.0,652.0,16.6,49.0,17.7,-105.4,0.0,6.0,138.38,83.76,100.0,35.0
2023-06-08 08:00:00+00:00,450.0,65.0,326.0,786.0,17.6,45.0,29.4,-97.3,0.0,5.7,174.67,74.64,100.0,35.0
2023-06-08 09:00:00+00:00,640.0,89.0,549.0,836.0,18.7,41.0,41.3,-88.6,0.0,5.2,167.13,68.5,100.0,35.0
2023-06-08 10:00:00+00:00,795.0,124.0,736.0,838.0,19.7,39.0,53.2,-78.3,0.0,5.4,163.51,64.22,100.0,35.0
2023-06-08 11:00:00+00:00,909.0,156.0,880.0,835.0,20.6,37.0,64.5,-62.5,0.0,5.3,163.6,64.4,100.0,35.0
2023-06-08 12:00:00+00:00,976.0,172.0,960.0,838.0,21.4,35.0,73.5,-32.3,0.0,5.5,117.47,64.06,100.0,35.0
2023-06-08 13:00:00+00:00,982.0,179.0,967.0,831.0,22.0,36.0,74.9,19.4,0.0,6.2,124.07,67.93,100.0,35.0
2023-06-08 14:00:00+00:00,930.0,165.0,906.0,829.0,22.4,34.0,67.3,56.4,0.0,5.9,127.49,71.17,100.0,35.0
2023-06-08 15:00:00+00:00,833.0,131.0,780.0,842.0,22.5,33.0,56.4,74.6,0.0,5.5,132.25,76.1,100.0,35.0
2023-06-08 16:00:00+00:00,687.0,97.0,605.0,841.0,22.5,32.0,44.6,86.2,0.0,5.2,176.69,73.52,100.0,35.0
2023-06-08 17:00:00+00:00,506.0,68.0,390.0,814.0,22.1,32.0,32.6,95.2,0.0,4.7,195.08,89.85,100.0,35.0
2023-06-08 18:00:00+00:00,307.0,53.0,162.0,715.0,21.4,35.0,20.8,103.2,0.0,5.2,204.89,98.6,100.0,35.0
2023-06-08 19:00:00+00:00,119.0,38.0,30.0,494.0,20.5,37.0,9.4,111.3,0.0,5.4,205.61,100.55,100.0,35.0
2023-06-08 20:00:00+00:00,1.0,1.0,1.0,0.0,19.7,37.0,0.0,120.1,0.0,4.8,156.18,96.58,200.0,35.0
2023-06-08 21:00:00+00:00,0.0,0.0,0.0,0.0,18.7,45.0,0.0,130.0,0.0,6.7,150.51,91.0,200.0,35.0
2023-06-08 22:00:00+00:00,0.0,0.0,0.0,0.0,17.7,49.0,0.0,141.3,0.0,6.9,128.63,95.0,200.0,35.0
2023-06-08 23:00:00+00:00,0.0,0.0,0.0,0.0,16.7,51.0,0.0,154.5,0.0,6.4,123.61,89.7,200.0,35.0
2023-06-09 00:00:00+00:00,0.0,0.0,0.0,0.0,16.4,53.0,0.0,-169.5,0.0,7.0,115.19,79.73,200.0,35.0
2023-06-09 01:00:00+00:00,0.0,0.0,0.0,0.0,16.1,54.0,0.0,-174.1,0.0,6.9,112.58,76.0,200.0,35.0
2023-06-09 02:00:00+00:00,0.0,0.0,0.0,0.0,16.0,51.0,0.0,-158.5,0.0,6.0,112.26,75.8,200.0,35.0
2023-06-09 03:00:00+00:00,0.0,0.0,0.0,0.0,15.8,53.0,0.0,-145.0,0.0,6.3,112.46,76.42,200.0,35.0
2023-06-09 04:00:00+00:00,0.0,0.0,0.0,0.0,15.7,57.0,0.0,-133.1,0.0,7.3,114.41,79.93,200.0,35.0
2023-06-09 05:00:00+00:00,0.0,0.0,0.0,0.0,15.7,62.0,0.0,-122.5,0.0,8.3,127.34,93.67,100.0,35.0
2023-06-09 06:00:00+00:00,65.0,35.0,27.0,262.0,16.2,60.0,6.4,-113.5,0.0,8.4,150.53,93.31,100.0,35.0
2023-06-09 07:00:00+00:00,219.0,78.0,107.0,464.0,17.3,54.0,17.7,-105.4,0.0,7.8,148.27,91.31,100.0,35.0
2023-06-09 08:00:00+00:00,417.0,109.0,309.0,627.0,18.6,47.0,29.4,-97.4,0.0,7.3,186.21,82.26,100.0,35.0
2023-06-09 09:00:00+00:00,576.0,180.0,505.0,601.0,20.0,39.0,41.3,-89.1,0.0,5.4,172.79,70.92,100.0,35.0
2023-06-09 10:00:00+00:00,727.0,208.0,682.0,648.0,21.3,35.0,53.2,-78.4,0.0,5.2,170.37,68.0,100.0,35.0
2023-06-09 11:00:00+00:00,810.0,302.0,787.0,563.0,22.5,33.0,64.5,-63.0,0.0,5.6,169.13,67.0,100.0,35.0
2023-06-09 12:00:00+00:00,871.0,308.0,860.0,587.0,23.5,31.0,73.6,-32.5,0.0,5.5,118.32,62.4,100.0,35.0
2023-06-09 13:00:00+00:00,883.0,309.0,874.0,594.0,24.3,30.0,75.0,19.4,0.0,5.5,116.05,59.75,100.0,35.0
2023-06-09 14:00:00+00:00,864.0,295.0,845.0,617.0,25.0,29.0,67.4,56.5,0.0,5.9,115.79,59.75,100.0,35.0
2023-06-09 15:00:00+00:00,763.0,250.0,725.0,615.0,25.3,29.0,56.4,75.0,0.0,6.2,120.3,63.12,100.0,35.0
2023-06-09 16:00:00+00:00,630.0,180.0,564.0,640.0,25.4,30.0,44.6,86.3,0.0,6.6,177.17,72.0,100.0,35.0
2023-06-09 17:00:00+00:00,467.0,117.0,367.0,649.0,25.1,32.0,32.7,95.2,0.0,7.3,197.2,92.6,100.0,35.0
2023-06-09 18:00:00+00:00,276.0,85.0,158.0,534.0,24.5,34.0,20.9,103.3,0.0,7.5,210.47,104.43,100.0,35.0
2023-06-09 19:00:00+00:00,102.0,51.0,39.0,313.0,23.5,36.0,9.5,111.3,0.0,7.7,209.39,104.12,100.0,35.0
2023-06-09 20:00:00+00:00,1.0,1.0,1.0,0.0,22.5,35.0,0.0,120.2,0.0,6.4,162.45,102.52,200.0,35.0
2023-06-09 21:00:00+00:00,0.0,0.0,0.0,0.0,21.6,42.0,0.0,130.1,0.0,8.2,160.44,100.26,200.0,35.0
2023-06-09 22:00:00+00:00,0.0,0.0,0.0,0.0,20.7,43.0,0.0,141.3,0.0,7.7,125.8,91.99,200.0,35.0
2023-06-09 23:00:00+00:00,0.0,0.0,0.0,0.0,19.8,45.0,0.0,154.5,0.0,7.7,125.01,90.03,200.0,35.0
2023-06-10 00:00:00+00:00,0.0,0.0,0.0,0.0,19.1,50.0,0.0,-169.5,0.0,8.5,124.77,89.06,200.0,35.0
2023-06-10 01:00:00+00:00,0.0,0.0,0.0,0.0,18.3,52.0,0.0,-174.2,0.0,8.4,126.29,89.06,200.0,35.0
2023-06-10 02:00:00+00:00,0.0,0.0,0.0,0.0,17.9,53.0,0.0,-158.6,0.0,8.1,126.7,89.36,200.0,35.0
2023-06-10 03:00:00+00:00,0.0,0.0,0.0,0.0,17.4,52.0,0.0,-145.1,0.0,7.7,128.43,91.31,200.0,35.0
2023-06-10 04:00:00+00:00,0.0,0.0,0.0,0.0,17.1,51.0,0.0,-133.1,0.0,7.1,129.27,91.99,200.0,35.0
2023-06-10 05:00:00+00:00,0.0,0.0,0.0,0.0,17.1,55.0,0.0,-122.6,0.0,7.9,126.46,90.03,100.0,35.0
2023-06-10 06:00:00+00:00,73.0,35.0,28.0,344.0,17.6,56.0,6.5,-113.6,0.0,8.7,125.6,90.0,100.0,35.0
2023-06-10 07:00:00+00:00,245.0,55.0,104.0,626.0,18.6,53.0,17.7,-105.5,0.0,8.8,114.35,81.0,100.0,35.0
2023-06-10 08:00:00+00:00,448.0,67.0,322.0,775.0,19.9,47.0,29.4,-97.5,0.0,8.4,99.31,68.0,100.0,35.0
2023-06-10 09:00:00+00:00,639.0,91.0,546.0,830.0,21.2,42.0,41.3,-89.1,0.0,7.9,93.28,64.0,100.0,35.0
2023-06-10 10:00:00+00:00,799.0,119.0,737.0,848.0,22.6,38.0,53.2,-78.5,0.0,7.6,90.87,61.85,100.0,35.0
2023-06-10 11:00:00+00:00,917.0,145.0,877.0,855.0,23.9,34.0,64.5,-63.1,0.0,7.0,89.76,61.55,100.0,35.0
2023-06-10 12:00:00+00:00,978.0,169.0,960.0,844.0,24.9,32.0,73.6,-33.1,0.0,7.0,82.42,55.0,100.0,35.0
2023-06-10 13:00:00+00:00,982.0,179.0,966.0,831.0,25.8,31.0,75.1,19.4,0.0,7.2,76.94,50.0,100.0,35.0
2023-06-10 14:00:00+00:00,931.0,166.0,905.0,828.0,26.3,30.0,67.5,56.5,0.0,7.2,75.9,48.61,100.0,35.0
2023-06-10 15:00:00+00:00,825.0,145.0,778.0,816.0,26.6,30.0,56.5,75.1,0.0,7.6,86.02,56.62,100.0,35.0
2023-06-10 16:00:00+00:00,676.0,115.0,597.0,797.0,26.6,29.0,44.7,86.3,0.0,7.0,108.66,74.97,100.0,35.0
2023-06-10 17:00:00+00:00,492.0,86.0,381.0,750.0,26.2,28.0,32.8,95.3,0.0,6.6,119.59,86.16,100.0,35.0
2023-06-10 18:00:00+00:00,295.0,69.0,161.0,632.0,25.5,29.0,21.0,103.3,0.0,6.2,129.04,95.0,100.0,35.0
2023-06-10 19:00:00+00:00,113.0,43.0,33.0,421.0,24.5,34.0,9.6,111.4,0.0,7.5,146.58,110.0,100.0,35.0
2023-06-10 20:00:00+00:00,1.0,1.0,1.0,0.0,23.4,40.0,0.0,120.2,0.0,9.0,149.28,111.81,200.0,35.0
2023-06-10 21:00:00+00:00,0.0,0.0,0.0,0.0,22.4,49.0,0.0,130.1,0.0,11.2,139.69,103.64,200.0,35.0
2023-06-10 22:00:00+00:00,0.0,0.0,0.0,0.0,21.4,52.0,0.0,141.3,0.0,11.1,125.74,90.59,200.0,35.0
2023-06-10 23:00:00+00:00,0.0,0.0,0.0,0.0,20.5,53.0,0.0,154.5,0.0,10.8,125.85,89.06,200.0,35.0
2023-06-11 00:00:00+00:00,0.0,0.0,0.0,0.0,19.9,56.0,0.0,-169.5,0.0,10.9,128.86,89.65,200.0,35.0
2023-06-11 01:00:00+00:00,0.0,0.0,0.0,0.0,19.3,60.0,0.0,-174.2,0.0,11.3,127.61,89.36,200.0,35.0
2023-06-11 02:00:00+00:00,0.0,0.0,0.0,0.0,19.0,61.0,0.0,-159.0,0.0,11.4,122.79,85.75,200.0,35.0
2023-06-11 03:00:00+00:00,0.0,0.0,0.0,0.0,18.7,58.0,0.0,-145.1,0.0,10.2,127.39,89.06,200.0,35.0
2023-06-11 04:00:00+00:00,0.0,0.0,0.0,0.0,18.4,56.0,0.0,-133.2,0.0,9.6,127.96,89.65,200.0,35.0
2023-06-11 05:00:00+00:00,0.0,0.0,0.0,0.0,18.4,57.0,0.0,-123.0,0.0,9.7,126.15,88.5,100.0,35.0
2023-06-11 06:00:00+00:00,65.0,38.0,29.0,248.0,18.9,54.0,6.5,-114.1,0.0,9.4,116.41,75.0,100.0,35.0
2023-06-11 07:00:00+00:00,224.0,76.0,106.0,484.0,19.8,51.0,17.7,-105.5,0.0,9.4,98.24,57.01,100.0,35.0
2023-06-11 08:00:00+00:00,416.0,110.0,307.0,623.0,21.0,46.0,29.4,-97.5,0.0,9.1,84.38,50.61,100.0,35.0
2023-06-11 09:00:00+00:00,599.0,146.0,519.0,686.0,22.4,41.0,41.3,-89.2,0.0,8.5,49.91,20.0,100.0,35.0
2023-06-11 10:00:00+00:00,750.0,199.0,702.0,688.0,23.8,36.0,53.2,-78.6,0.0,7.9,44.05,15.0,100.0,35.0
2023-06-11 11:00:00+00:00,869.0,232.0,844.0,706.0,25.0,34.0,64.6,-63.3,0.0,8.3,49.18,20.0,100.0,35.0
2023-06-11 12:00:00+00:00,926.0,273.0,915.0,681.0,26.1,31.0,73.7,-33.2,0.0,7.4,43.17,15.0,100.0,35.0
2023-06-11 13:00:00+00:00,925.0,298.0,914.0,649.0,26.9,29.0,75.2,19.3,0.0,7.4,44.08,15.0,100.0,35.0
2023-06-11 14:00:00+00:00,867.0,292.0,846.0,622.0,27.4,29.0,67.6,56.5,0.0,7.6,39.62,10.0,100.0,35.0
2023-06-11 15:00:00+00:00,759.0,233.0,720.0,629.0,27.7,29.0,56.6,75.1,0.0,7.9,59.73,27.92,100.0,35.0
2023-06-11 16:00:00+00:00,622.0,201.0,557.0,598.0,27.7,29.0,44.8,86.4,0.0,8.1,107.69,69.7,100.0,35.0
2023-06-11 17:00:00+00:00,448.0,142.0,357.0,563.0,27.3,29.0,32.9,95.3,0.0,7.9,127.49,93.46,100.0,35.0
2023-06-11 18:00:00+00:00,262.0,102.0,157.0,445.0,26.6,30.0,21.1,103.3,0.0,7.9,140.66,105.14,100.0,35.0
2023-06-11 19:00:00+00:00,96.0,55.0,42.0,247.0,25.7,33.0,9.7,111.4,0.0,8.3,147.4,111.99,100.0,35.0
2023-06-11 20:00:00+00:00,1.0,1.0,1.0,0.0,24.7,33.0,0.0,120.2,0.0,7.5,146.93,111.81,200.0,35.0
2023-06-11 21:00:00+00:00,0.0,0.0,0.0,0.0,23.6,37.0,0.0,130.1,0.0,8.0,137.67,103.53,200.0,35.0
2023-06-11 22:00:00+00:00,0.0,0.0,0.0,0.0,22.6,37.0,0.0,141.3,0.0,7.2,127.44,94.33,200.0,35.0
2023-06-11 23:00:00+00:00,0.0,0.0,0.0,0.0,21.5,40.0,0.0,154.5,0.0,7.4,118.57,85.08,200.0,35.0
2023-06-12 00:00:00+00:00,0.0,0.0,0.0,0.0,20.8,45.0,0.0,-169.5,0.0,8.4,119.3,85.02,200.0,35.0
2023-06-12 01:00:00+00:00,0.0,0.0,0.0,0.0,20.0,49.0,0.0,-174.3,0.0,9.2,116.62,81.63,200.0,35.0
2023-06-12 02:00:00+00:00,0.0,0.0,0.0,0.0,19.6,52.0,0.0,-159.0,0.0,9.6,119.06,83.95,200.0,35.0
2023-06-12 03:00:00+00:00,0.0,0.0,0.0,0.0,19.2,54.0,0.0,-145.2,0.0,9.7,129.74,95.0,200.0,35.0
2023-06-12 04:00:00+00:00,0.0,0.0,0.0,0.0,18.9,55.0,0.0,-133.2,0.0,9.7,139.6,104.81,200.0,35.0
2023-06-12 05:00:00+00:00,0.0,0.0,0.0,0.0,18.9,52.0,0.0,-123.1,0.0,8.8,141.52,107.75,100.0,35.0
2023-06-12 06:00:00+00:00,68.0,35.0,28.0,293.0,19.3,52.0,6.5,-114.1,0.0,9.1,162.18,104.74,100.0,35.0
2023-06-12 07:00:00+00:00,225.0,75.0,105.0,494.0,20.3,51.0,17.7,-105.6,0.0,9.8,160.01,103.26,100.0,35.0
2023-06-12 08:00:00+00:00,412.0,105.0,303.0,626.0,21.5,47.0,29.4,-97.6,0.0,9.7,196.2,95.0,100.0,35.0
2023-06-12 09:00:00+00:00,594.0,151.0,515.0,671.0,22.8,39.0,41.3,-89.3,0.0,8.1,191.28,90.48,100.0,35.0
2023-06-12 10:00:00+00:00,748.0,203.0,699.0,681.0,24.1,37.0,53.2,-79.0,0.0,8.4,187.7,87.17,100.0,35.0
2023-06-12 11:00:00+00:00,874.0,223.0,847.0,721.0,25.3,34.0,64.6,-63.4,0.0,8.3,183.2,83.34,100.0,35.0
2023-06-12 12:00:00+00:00,940.0,244.0,928.0,725.0,26.4,31.0,73.7,-33.4,0.0,8.0,135.32,81.1,100.0,35.0
2023-06-12 13:00:00+00:00,947.0,252.0,937.0,719.0,27.2,32.0,75.3,19.3,0.0,9.0,132.57,78.7,100.0,35.0
2023-06-12 14:00:00+00:00,898.0,232.0,878.0,721.0,27.7,30.0,67.7,56.6,0.0,8.8,133.32,79.18,100.0,35.0
2023-06-12 15:00:00+00:00,799.0,196.0,756.0,722.0,28.0,31.0,56.7,75.2,0.0,9.5,141.91,87.06,100.0,35.0
2023-06-12 16:00:00+00:00,658.0,144.0,584.0,729.0,28.1,32.0,44.9,86.4,0.0,9.8,195.87,92.91,100.0,35.0
2023-06-12 17:00:00+00:00,481.0,109.0,375.0,684.0,27.7,34.0,32.9,95.3,0.0,10.3,198.77,95.0,100.0,35.0
2023-06-12 18:00:00+00:00,285.0,80.0,161.0,568.0,27.0,35.0,21.1,103.4,0.0,10.4,214.68,108.3,100.0,35.0
2023-06-12 19:00:00+00:00,110.0,56.0,43.0,317.0,26.1,36.0,9.7,111.4,0.0,9.8,223.6,116.93,100.0,35.0
2023-06-12 20:00:00+00:00,2.0,2.0,2.0,0.0,25.1,40.0,0.0,120.2,0.0,10.4,167.24,107.03,200.0,35.0
2023-06-12 21:00:00+00:00,0.0,0.0,0.0,0.0,24.1,47.0,0.0,130.1,0.0,12.2,157.33,98.12,200.0,35.0
2023-06-12 22:00:00+00:00,0.0,0.0,0.0,0.0,23.1,53.0,0.0,141.3,0.0,13.0,135.87,102.3,200.0,35.0
2023-06-12 23:00:00+00:00,0.0,0.0,0.0,0.0,22.1,55.0,0.0,154.5,0.0,12.6,134.71,99.95,200.0,35.0
2023-06-13 00:00:00+00:00,0.0,0.0,0.0,0.0,21.5,55.0,0.0,-169.4,0.0,12.1,135.66,99.95,200.0,35.0
2023-06-13 01:00:00+00:00,0.0,0.0,0.0,0.0,20.8,58.0,0.0,-174.3,0.0,12.2,136.28,99.95,200.0,35.0
2023-06-13 02:00:00+00:00,0.0,0.0,0.0,0.0,20.5,60.0,0.0,-159.1,0.0,12.5,131.11,95.0,200.0,35.0
2023-06-13 03:00:00+00:00,0.0,0.0,0.0,0.0,20.2,60.0,0.0,-145.2,0.0,12.3,127.81,92.25,200.0,35.0
2023-06-13 04:00:00+00:00,0.0,0.0,0.0,0.0,20.0,61.0,0.0,-133.3,0.0,12.3,137.21,101.94,200.0,35.0
2023-06-13 05:00:00+00:00,0.0,0.0,0.0,0.0,19.9,65.0,0.0,-123.1,0.0,13.2,139.71,106.16,100.0,35.0
2023-06-13 06:00:00+00:00,71.0,34.0,28.0,330.0,20.5,64.0,6.5,-114.1,0.0,13.5,160.89,104.34,100.0,35.0
2023-06-13 07:00:00+00:00,237.0,63.0,102.0,569.0,21.5,59.0,17.7,-106.0,0.0,13.3,159.04,102.81,100.0,35.0
2023-06-13 08:00:00+00:00,432.0,88.0,315.0,701.0,22.9,51.0,29.4,-98.0,0.0,12.2,186.93,85.08,100.0,35.0
2023-06-13 09:00:00+00:00,623.0,110.0,534.0,778.0,24.3,43.0,41.3,-89.3,0.0,11.0,180.9,80.1,100.0,35.0
2023-06-13 10:00:00+00:00,776.0,152.0,720.0,779.0,25.7,40.0,53.2,-79.1,0.0,11.3,180.9,79.02,100.0,35.0
2023-06-13 11:00:00+00:00,889.0,192.0,856.0,771.0,27.0,36.0,64.6,-63.5,0.0,10.6,173.96,73.22,100.0,35.0
2023-06-13 12:00:00+00:00,955.0,211.0,934.0,775.0,28.1,34.0,73.7,-33.5,0.0,10.8,127.59,71.33,100.0,35.0
2023-06-13 13:00:00+00:00,963.0,218.0,951.0,770.0,28.9,32.0,75.4,19.2,0.0,10.6,124.46,68.15,100.0,35.0
2023-06-13 14:00:00+00:00,907.0,214.0,885.0,749.0,29.5,30.0,67.7,57.0,0.0,9.9,127.74,68.99,100.0,35.0
2023-06-13 15:00:00+00:00,810.0,176.0,762.0,758.0,29.8,28.0,56.8,75.2,0.0,9.4,128.05,68.75,100.0,35.0
2023-06-13 16:00:00+00:00,664.0,136.0,588.0,748.0,29.9,29.0,45.0,86.4,0.0,9.9,177.46,69.9,100.0,35.0
2023-06-13 17:00:00+00:00,483.0,102.0,375.0,700.0,29.5,29.0,33.0,95.3,0.0,9.4,180.21,73.79,100.0,35.0
2023-06-13 18:00:00+00:00,291.0,78.0,163.0,588.0,28.8,31.0,21.2,103.4,0.0,10.2,208.85,101.94,100.0,35.0
2023-06-13 19:00:00+00:00,113.0,45.0,35.0,399.0,27.9,33.0,9.8,111.4,0.0,10.1,210.82,105.0,100.0,35.0
2023-06-13 20:00:00+00:00,1.0,1.0,1.0,0.0,26.8,36.0,0.0,120.2,0.0,10.7,166.34,105.0,200.0,35.0
2023-06-13 21:00:00+00:00,0.0,0.0,0.0,0.0,25.5,42.0,0.0,130.1,0.0,11.6,158.67,98.38,200.0,35.0
2023-06-13 22:00:00+00:00,0.0,0.0,0.0,0.0,24.2,47.0,0.0,141.3,0.0,12.4,130.35,96.28,200.0,35.0
2023-06-13 23:00:00+00:00,0.0,0.0,0.0,0.0,22.9,50.0,0.0,154.5,0.0,12.0,123.75,88.68,200.0,35.0
2023-06-14 00:00:00+00:00,0.0,0.0,0.0,0.0,21.9,53.0,0.0,-169.4,0.0,11.9,122.48,86.98,200.0,35.0
2023-06-14 01:00:00+00:00,0.0,0.0,0.0,0.0,20.8,53.0,0.0,-174.3,0.0,11.0,123.11,86.25,200.0,35.0
2023-06-14 02:00:00+00:00,0.0,0.0,0.0,0.0,20.3,56.0,0.0,-159.1,0.0,11.4,122.69,85.83,200.0,35.0
